Nb1Te2-T1,0.045380000000000004,0.0055899999999999995,0.14257,0.08306000000000001,0.38124,0.03461,0.0,0.40597,0.28899,0.04236,0.0,0.19864,0.03202,0.1272,0.31984,0.04451,0.1393,0.26176,0.68181,0.14668,0.7026,0.0,0.7849,0.82305,0.82305,-0.68361,0.06888999999999999,-0.5563100000000001,-0.66476,-0.7218100000000001,0.047389999999999995,-0.40596,0.0,-0.4372,0.46665,0.01489,0.14065,0.05376,0.1026,0.03362,0.08226,0.07443999999999999,0.32576,0.04501,0.01171,0.0016300000000000002,0.0,0.0,0.18889,0.22915,0.22915,0.22915,0.05924,0.08472,0.04718,0.151,0.06238,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18141,1.9103700000000001,1.2537399999999999,0.0,0.0,-0.00018,0.0,0.0,0.0,0.0,0.0,0.6774100000000001,0.14556,0.14556,1,23.86981,
Bi4As4O16,0.04085,0.05337000000000001,0.1279,0.07187,0.0903,0.20676,0.0,0.90271,0.21552,0.15508,0.0,0.22866,0.11886,0.20789000000000002,0.34285,0.07400000000000001,0.28257,0.22873000000000002,0.76903,0.09897,0.732,0.0,0.74142,0.7006899999999999,0.7006899999999999,-0.30784,0.038489999999999996,-0.94963,-1.0,-1.0,0.009609999999999999,-0.38034,0.0,-0.5529,0.6269399999999999,0.007259999999999999,0.16818,0.07708999999999999,0.02215,0.0561,0.10577,0.06784,0.38873,0.026080000000000002,9e-05,0.00323,0.0,0.0,0.03444,0.13159,0.13159,0.13159,0.3089,0.12007999999999999,0.33228,0.21725,0.013430000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4716199999999997,11.9867,3.4716199999999997,3.4716199999999997,4.30586,4.30586,0.0,0.0,0.0,11.9867,3.4716199999999997,3.4716199999999997,0.28854,0.3579,0,24.06307,
Cd2Te2Mo2O12,0.0,0.0586,0.13639,0.16022,0.19297,0.24241,0.0,0.44958000000000004,0.21552,0.11245999999999999,0.11669000000000002,0.19864,0.021580000000000002,0.07236000000000001,0.25615,0.10872000000000001,0.08037000000000001,0.25,0.6666300000000001,0.20137,0.68576,0.41158999999999996,0.7664300000000001,0.7762,0.7698,-0.71249,0.04253,-0.60653,-1.0,-1.0,0.043,-0.14329,0.16195,-0.41848,0.48783999999999994,0.10687,0.12182,0.13748,0.1026,0.08649,0.11400999999999999,0.0,0.30101,0.05575,9e-05,0.0016300000000000002,0.01411,0.056889999999999996,0.21295999999999998,0.29131,0.14565999999999998,0.0,0.05591,0.057999999999999996,0.32171,0.19776,0.00827,0.0,0,0,1.74363,31.151190000000003,0.0,-1.3202399999999999,-32.9368,0.0,-38.53468,0.0,0.0,0.0,0.0,-215.02667000000002,-17.97006,2.58333,-1131.0,0.0,-22.96751,-5.20833,0.0,0.0,2.91305,1.6222299999999998,3.98182,0.0,0.0,13.99145,1.3272700000000002,3.98182,0.0,1.3272700000000002,3.98182,3.98182,0.18972999999999998,0.18972999999999998,0,27.9829,
Sb1Te1,0.05317,0.02725,0.14572000000000002,0.1356,0.38935,0.046439999999999995,0.0,0.41401000000000004,0.29683000000000004,0.0087,0.0,0.19864,0.06221,0.25325,0.35651,0.0145,0.0,0.25,0.8025800000000001,0.025910000000000002,0.74105,0.0,0.8001,0.65198,0.65198,-0.53622,0.013430000000000001,-0.56595,-0.66683,-0.66889,0.04988,-0.34276999999999996,0.0,-0.5956199999999999,0.5707899999999999,0.02331,0.23623000000000002,0.07006,0.08617000000000001,0.046919999999999996,0.01556,0.08565,0.42089,0.047510000000000004,0.047510000000000004,0.0016300000000000002,0.0,0.0,0.06019,0.17817,0.17817,0.17817,0.027460000000000002,0.13535999999999998,0.00367,0.0418,0.0022600000000000003,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53743,2.2446599999999997,2.59191,0.0,0.0,0.0,0.0,0.0,0.0,2.2446599999999997,3.88786,2.7506,0.20694,0.20694,0,21.693929999999998,
Cu1Te1O4,0.06273,0.06991,0.14991,0.17427,0.21988000000000002,0.21964,0.0,0.40597,0.21552,0.12028,0.0,0.19864,0.03723,0.12380999999999999,0.0929,0.054970000000000005,0.24224,0.28513,0.6362300000000001,0.23176999999999998,0.7358600000000001,0.0,0.79973,0.8225899999999999,0.8225899999999999,-0.629,0.07214,-0.5563100000000001,-1.0,-1.0,0.04747,-0.14753,0.0,-0.39000999999999997,0.51066,0.10342,0.09233999999999999,0.13978,0.14855,0.08751,0.10086,0.12005999999999999,0.3315,0.09247000000000001,9e-05,0.0016300000000000002,0.0,0.0,0.77778,0.14014000000000001,0.14014000000000001,0.14014000000000001,0.059160000000000004,0.07703,0.29568,0.20215999999999998,0.01365,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78046,-2.5761700000000003,-0.75254,0.0,0.0,-11.23962,0.0,0.0,0.0,-4.87526,0.0,-0.37409000000000003,0.1335,0.27155999999999997,0,22.548379999999998,
Ge8Se18,0.06257,0.01176,0.18492999999999998,0.08868,0.1571,0.01736,0.0148,0.39757,0.35691,0.050769999999999996,0.0,0.15527,0.03533,0.08031,0.09567,0.01522,0.5703699999999999,0.27438,0.7430899999999999,0.06304,0.7694300000000001,0.0,0.78117,0.73416,0.70004,-0.60777,0.02008,-0.54602,-0.70633,-0.7468600000000001,0.03246,-0.14301,0.0,-0.56282,0.65941,0.07522000000000001,0.17701,0.00689,0.02446,0.08842,0.05304,0.12484,0.38035,0.04915,0.0016300000000000002,7e-05,0.01014,0.04029,0.10528,0.38443,0.10217999999999999,0.10217999999999999,0.0,0.07326,0.01097,0.17129,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54535,10.182789999999999,3.54535,0.0,0.0,8.579180000000001,0.0,0.0,0.0,10.2233,3.54535,3.54535,0.29514,0.75129,0,24.02489,
Ni1Br2,0.05874,0.00894,0.16983,0.08008,0.036680000000000004,0.12542999999999999,0.0,0.37705,0.50347,0.07973999999999999,0.0,0.33204,0.02791,0.13859000000000002,0.10602,0.016040000000000002,0.16822,0.3025,0.62238,0.24378000000000002,0.73015,0.0,0.8092699999999999,0.82275,0.82275,-0.688,0.14731,-0.51993,-0.6712199999999999,-0.73441,0.07182000000000001,-0.20595,0.0,-0.3869,0.51071,0.0,0.08557999999999999,0.04021,0.28019,0.00126,0.12204000000000001,0.10676,0.32323,0.03845,0.00045,0.2298,0.0,0.0,0.1,0.16158,0.16158,0.16158,0.0,0.05541,0.14184000000000002,0.034319999999999996,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455200000000001,1.15739,2.0316799999999997,0.0,0.0,11.4015,0.0,0.0,11.4015,1.82465,3.16039,3.16039,0.16004000000000002,0.16004000000000002,1,22.802989999999998,
Tl4S10,0.01914,0.04255,0.12161,0.06518,0.032119999999999996,0.18784,0.0,1.0,0.44178999999999996,0.011940000000000001,0.0,0.32732,0.20642,0.08075,0.12415999999999999,0.12312999999999999,1.0,0.25,0.73939,0.0675,0.6897399999999999,0.0,0.7189399999999999,0.8216399999999999,0.8216399999999999,-0.3006,0.011179999999999999,-1.0,-0.8313799999999999,-0.8313799999999999,0.10194,-0.14178,0.0,-0.57314,0.45531000000000005,0.0,0.20169,0.050910000000000004,0.00365,0.00615,0.03902,0.02582,0.3495,0.04362,0.00061,0.00465,0.0,0.0,0.07962999999999999,0.02359,0.02359,0.02359,0.0,0.26919,0.11370999999999999,0.04672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81357,3.21824,2.93614,2.93614,9.999130000000001,9.999130000000001,3.31143,2.93614,0.0,3.31143,2.93614,2.93614,0.24831999999999999,0.24846,0,26.67326,
Ge6Sb6,0.05317,0.025769999999999998,0.14572000000000002,0.025,0.08325,0.08225,0.0062,0.41401000000000004,0.3379,0.00236,0.0,0.21941,0.03533,0.25325,0.42313,0.02698,0.0,0.25,0.7430899999999999,0.05948,0.74105,0.0,0.78117,0.73416,0.65198,-0.60777,0.033139999999999996,-0.56595,-0.7078800000000001,-0.7468600000000001,0.00759,-0.34276999999999996,0.0,-0.56282,0.65941,0.00455,0.17701,0.00511,0.06974,0.06287000000000001,0.08872999999999999,0.08565,0.45556,0.11969,0.11969,0.016669999999999997,0.00054,0.00233,0.10528,0.38443,0.2813,0.17817,0.0,0.07326,0.04262,0.02806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8587100000000001,-5.42955,-0.8562700000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.388780000000001,-0.90664,-1.02752,0.16247,0.47363,0,25.29676,
Ta4Ni2S10,0.0164,0.06416000000000001,0.14572000000000002,0.1179,0.19111,0.14844000000000002,0.00872,0.39608000000000004,0.44178999999999996,0.05595,0.12589,0.24679,0.02791,0.13859000000000002,0.37129,0.03126,0.08815,0.25,0.62238,0.18450999999999998,0.7054600000000001,0.21855,0.80688,0.82275,0.81709,-0.688,0.06692000000000001,-0.54418,-0.8313799999999999,-0.8313799999999999,0.08424,-0.38533,0.12258,-0.3869,0.43793000000000004,0.12249000000000002,0.08557999999999999,0.03878,0.07274,0.03891,0.09608,0.026869999999999998,0.32323,0.04419,0.00061,0.13385999999999998,0.08081,0.05853,0.22221999999999997,0.16158,0.09593,0.09593,0.09054,0.05541,0.06667000000000001,0.11265,0.02535,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.23889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439169999999999,0.8573299999999999,9.76794,7.597289999999999,12.048789999999999,12.048789999999999,0.8573299999999999,7.597289999999999,12.048789999999999,0.8573299999999999,9.55505,8.92548,0.14231,0.63054,0,24.09759,
Sb2Te1Se2,0.05317,0.02027,0.14572000000000002,0.10222,0.30908,0.08444,0.0086,0.41401000000000004,0.30467,0.053739999999999996,0.0,0.15527,0.06221,0.08031,0.22609,0.018359999999999998,0.5703699999999999,0.25,0.8025800000000001,0.025910000000000002,0.74105,0.0,0.7880199999999999,0.70004,0.65198,-0.53622,0.01838,-0.56595,-0.66889,-0.70633,0.04452,-0.34276999999999996,0.0,-0.5956199999999999,0.5707899999999999,0.09349,0.21325,0.05225,0.06974,0.058629999999999995,0.03748,0.08565,0.38035,0.03632,0.01171,7e-05,0.01153,0.04131,0.06019,0.17817,0.14018,0.10217999999999999,0.33091,0.13535999999999998,0.03142,0.17072,0.029889999999999996,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15752,1.2866600000000001,2.1546,0.0,0.0,13.582220000000001,0.0,0.0,0.0,1.03663,1.7955,2.24178,0.15265,0.15265,1,27.164440000000003,
Tl2F2,0.01914,0.14307,0.12161,0.10389000000000001,0.16827999999999999,0.32553000000000004,0.0,1.0,0.20212,0.15774000000000002,0.0,0.32732,0.20642,0.08075,0.12415999999999999,0.12068,1.0,0.25,0.73939,0.09813999999999999,0.6897399999999999,0.0,0.7189399999999999,0.8216399999999999,0.8216399999999999,-0.29491999999999996,0.0006799999999999999,-1.0,-0.8352,-0.9625,0.10525,-0.18436,0.0,-0.57314,0.45531000000000005,0.0,0.14545999999999998,0.01732,0.00365,0.00237,0.01399,0.02582,0.3495,0.07561,0.07561,0.00465,0.0,0.0,0.07962999999999999,0.02359,0.02359,0.02359,0.0,0.26919,0.11005,0.060629999999999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64373,-11.547,-2.64373,-2.64373,0.0,0.0,-11.547,-2.64373,0.0,-11.547,-2.64373,-2.64373,0.16135,0.16135,0,23.094,
Ti1Se2,0.0040100000000000005,0.05362000000000001,0.17870999999999998,0.08984,0.11374000000000001,0.00742,0.09969,0.38282,0.35691,0.0395,0.19175999999999999,0.15527,0.0209,0.08031,0.09567,0.02553,0.15971,0.26176,0.68062,0.12552,0.7156899999999999,0.1587,0.75574,0.79225,0.70004,-0.72938,0.04852,-0.52741,-0.70633,-0.77368,0.19349,-0.10719000000000001,0.3024,-0.43882,0.5927100000000001,0.020030000000000003,0.13818,0.10873,0.02446,0.030119999999999997,0.0855,0.00777,0.29120999999999997,0.01591,0.0016300000000000002,7e-05,0.04482,0.02454,0.15278,0.10217999999999999,0.10217999999999999,0.01719,0.3596,0.05624,0.036000000000000004,0.04597,0.0016600000000000002,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.87551,2.7008799999999997,0.75439,0.0,0.0,7.82745,4.0244800000000005,1.65965,0.0,2.47926,0.76755,1.51321,0.1484,0.1484,0,23.245160000000002,
Cr2Cl6,0.03431,0.0218,0.19369,0.02267,0.05566,0.19015,0.0,0.37993000000000005,0.28135,0.01321,0.0,0.34798,0.01961,0.22741,0.3181,0.01084,0.09561,0.28792,0.61782,0.24269000000000002,0.72219,0.0,0.6857300000000001,0.71842,0.71842,-0.71024,0.11404,-0.52369,-0.7912600000000001,-0.7952199999999999,0.08732999999999999,-0.20770999999999998,0.0,-0.38192,0.55867,0.0,0.0939,0.00056,0.22828,0.00673,0.07948,0.07572000000000001,0.27107,0.03245,2.9999999999999997e-05,0.33114,0.0,0.0,0.14815,0.25808000000000003,0.25808000000000003,0.25808000000000003,0.0,0.03863,0.13714,0.06742000000000001,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3202300000000005,1.82913,2.5886,0.0,0.0,11.33187,0.0,0.0,0.0,1.49453,2.5886,2.5886,0.26377,0.26377,0,22.66374,
Zn1Te1Mo1O6,0.0,0.057210000000000004,0.14991,0.16255999999999998,0.19712000000000002,0.23071999999999998,0.0,0.41907,0.21552,0.10462,0.16191,0.19864,0.021580000000000002,0.07379,0.24334,0.0784,0.08037000000000001,0.27438,0.6666300000000001,0.20137,0.7035,0.47791000000000006,0.7664300000000001,0.7884800000000001,0.7698,-0.71249,0.05192000000000001,-0.57194,-1.0,-1.0,0.043,-0.155,0.20262,-0.41848,0.48783999999999994,0.13216,0.11896,0.13748,0.1026,0.08649,0.09598,0.0,0.25647,0.051539999999999996,9e-05,0.0016300000000000002,0.07515,0.10135,0.21295999999999998,0.29131,0.14565999999999998,0.0,0.057670000000000006,0.057999999999999996,0.30203,0.19766,0.00812,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-32.95261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.80623,-2.05,0.0,0.0,-21.55376,-3.3289199999999997,-21.13577,0.0,0.0,-2.6976400000000003,-4.0460400000000005,-21.24251,0.0,-3.03009,-20.45655,-21.709870000000002,0.22116,0.22389,0,24.097520000000003,
V2Br2O2,0.0267,0.059829999999999994,0.18194000000000002,0.09202,0.11331,0.1956,0.0,0.37705,0.50347,0.14535,0.0,0.29845,0.02444,0.11054000000000001,0.21354,0.045880000000000004,0.15145999999999998,0.28792,0.63964,0.22835999999999998,0.72045,0.0,0.78173,0.79825,0.79825,-0.74716,0.10564000000000001,-0.51993,-0.78089,-1.0,0.09748,-0.38983,0.0,-0.39221999999999996,0.5178,0.0,0.10805,0.13307,0.08151,0.05345,0.14726,0.05541,0.28425,0.01643,0.00045,0.04962,0.0,0.0,0.17778,0.11717000000000001,0.11717000000000001,0.11717000000000001,0.0,0.05849,0.31467,0.13746,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83301,0.8580700000000001,2.83301,0.0,0.0,12.7969,0.8580700000000001,2.83301,0.0,0.8580700000000001,2.83301,2.83301,0.13410999999999998,0.14759,0,25.59381,
